Energy_keV,InputSpectrum,DetectedSpectrum,GaussianFit
8.920000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.930000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.940000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.950000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.960000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.980000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.990000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.030000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.040000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.050000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.060000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.070000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.080000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.090000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.100000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.110000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.120000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.130000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.140000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.150000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.160000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.170000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.180000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.190000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.210000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.240000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.250000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.260000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.270000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.280000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.290000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.310000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.320000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.330000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.340000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.350000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.360000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.370000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.380000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.390000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.410000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.420000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.430000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.450000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.460000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.470000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.480000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.490000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.510000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.520000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.530000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.540000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.550000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.560000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.570000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.580000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.590000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.610000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.620000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.630000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.640000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.650000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.660000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.670000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.680000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.690000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.700000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.710000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.720000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.740000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.760000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.770000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.780000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.790000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.810000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.820000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.830000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.840000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.850000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.860000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.870000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.880000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.890000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.900000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.910000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.920000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.930000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.940000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.950000000000008527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.960000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.970000000000008811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.980000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.990000000000009095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000853e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
